13/11/2002,2256.7
14/11/2002,2234.9
15/11/2002,2315
18/11/2002,2271.3
19/11/2002,2293.1
20/11/2002,2322.2
21/11/2002,2278.6
22/11/2002,2285.8
25/11/2002,2307.7
26/11/2002,2315
27/11/2002,2322.2
28/11/2002,2344.1
29/11/2002,2344.1
02/12/2002,2351.4
03/12/2002,2380.5
04/12/2002,2380.5
05/12/2002,2344.1
06/12/2002,2315
09/12/2002,2285.8
10/12/2002,2293.1
11/12/2002,2285.8
12/12/2002,2307.7
13/12/2002,2278.6
16/12/2002,2278.6
17/12/2002,2300.4
18/12/2002,2234.9
19/12/2002,2249.4
20/12/2002,2234.9
24/12/2002,2285.8
25/12/2002,2256.7
26/12/2002,2293.1
27/12/2002,2307.7
30/12/2002,2322.2
06/01/2003,2365.9
07/01/2003,2358.6
08/01/2003,2307.7
09/01/2003,2293.1
10/01/2003,2285.8
14/01/2003,2256.7
15/01/2003,2271.3
16/01/2003,2249.4
17/01/2003,2227.6
20/01/2003,2191.2
21/01/2003,2220.3
22/01/2003,2183.9
23/01/2003,2213
24/01/2003,2173
27/01/2003,2165.7
28/01/2003,2143.9
29/01/2003,2107.5
30/01/2003,2085.6
31/01/2003,2078.4
03/02/2003,2151.2
04/02/2003,2165.7
05/02/2003,2158.4
06/02/2003,2158.4
07/02/2003,2165.7
10/02/2003,2158.4
12/02/2003,2176.6
13/02/2003,2158.4
14/02/2003,2165.7
17/02/2003,2169.4
18/02/2003,2118.4
19/02/2003,2136.6
20/02/2003,2147.5
21/02/2003,2100.2
24/02/2003,2092.9
25/02/2003,2042
26/02/2003,2056.5
27/02/2003,2042
28/02/2003,2020.1
03/03/2003,2074.7
04/03/2003,2085.6
05/03/2003,2063.8
06/03/2003,2042
07/03/2003,2027.4
10/03/2003,2020.1
11/03/2003,1961.9
12/03/2003,1998.3
13/03/2003,1969.2
14/03/2003,1994.7
17/03/2003,1991
18/03/2003,2009.2
19/03/2003,2016.5
20/03/2003,2067.4
24/03/2003,2133
25/03/2003,2056.5
26/03/2003,2129.8
27/03/2003,2093.2
28/03/2003,2056.5
31/03/2003,1931.9
01/04/2003,1957.6
02/04/2003,1953.9
03/04/2003,1939.2
04/04/2003,1931.9
07/04/2003,1986.9
08/04/2003,1942.9
09/04/2003,1935.6
10/04/2003,1906.2
11/04/2003,1832.9
14/04/2003,1818.2
15/04/2003,1884.2
16/04/2003,1862.2
17/04/2003,1891.6
18/04/2003,1913.6
21/04/2003,1931.9
22/04/2003,1917.2
23/04/2003,1931.9
24/04/2003,1946.6
25/04/2003,1884.2
28/04/2003,1869.6
30/04/2003,1979.5
01/05/2003,1957.6
02/05/2003,1964.9
06/05/2003,2012.5
07/05/2003,2038.2
08/05/2003,2019.9
09/05/2003,2019.9
12/05/2003,2023.5
13/05/2003,1997.9
14/05/2003,1986.9
15/05/2003,1961.2
16/05/2003,1957.6
19/05/2003,1964.9
20/05/2003,1975.9
21/05/2003,1953.9
22/05/2003,1953.9
23/05/2003,1961.2
26/05/2003,1961.2
27/05/2003,1931.9
28/05/2003,1935.6
29/05/2003,1986.9
30/05/2003,2096.9
02/06/2003,2104.2
03/06/2003,2111.5
04/06/2003,2148.2
05/06/2003,2177.5
06/06/2003,2214.2
09/06/2003,2258.1
10/06/2003,2236.2
11/06/2003,2258.1
12/06/2003,2265.5
13/06/2003,2258.1
16/06/2003,2228.8
17/06/2003,2265.5
18/06/2003,2294.8
19/06/2003,2324.1
20/06/2003,2316.8
23/06/2003,2324.1
24/06/2003,2228.8
25/06/2003,2228.8
26/06/2003,2250.8
27/06/2003,2294.8
30/06/2003,2280.1
01/07/2003,2287.5
02/07/2003,2309.5
03/07/2003,2412.1
04/07/2003,2382.8
07/07/2003,2426.8
08/07/2003,2492.8
09/07/2003,2566.1
10/07/2003,2522.1
11/07/2003,2397.4
14/07/2003,2368.1
15/07/2003,2346.1
16/07/2003,2324.1
17/07/2003,2272.8
18/07/2003,2280.1
22/07/2003,2265.5
23/07/2003,2272.8
24/07/2003,2272.8
25/07/2003,2280.1
28/07/2003,2280.1
29/07/2003,2250.8
30/07/2003,2228.8
31/07/2003,2236.2
01/08/2003,2228.8
04/08/2003,2199.5
05/08/2003,2214.2
06/08/2003,2243.5
07/08/2003,2272.8
08/08/2003,2236.2
11/08/2003,2258.1
12/08/2003,2250.8
13/08/2003,2324.1
14/08/2003,2382.8
15/08/2003,2404.8
18/08/2003,2397.4
19/08/2003,2404.8
20/08/2003,2426.8
21/08/2003,2500.1
22/08/2003,2419.4
25/08/2003,2375.5
26/08/2003,2382.8
27/08/2003,2404.8
28/08/2003,2368.1
29/08/2003,2360.8
01/09/2003,2412.1
02/09/2003,2419.4
03/09/2003,2456.1
04/09/2003,2522.1
05/09/2003,2551.4
08/09/2003,2529.4
09/09/2003,2558.7
10/09/2003,2580.7
11/09/2003,2580.7
12/09/2003,2690.7
16/09/2003,2815.4
17/09/2003,2852
18/09/2003,2786
19/09/2003,2712.7
22/09/2003,2573.4
24/09/2003,2558.7
25/09/2003,2477.6
26/09/2003,2499.8
29/09/2003,2448.1
30/09/2003,2418.6
01/10/2003,2462.9
02/10/2003,2499.8
03/10/2003,2507.1
06/10/2003,2566.1
07/10/2003,2595.6
08/10/2003,2462.9
09/10/2003,2477.6
10/10/2003,2514.5
14/10/2003,2544
15/10/2003,2499.8
16/10/2003,2544
17/10/2003,2492.4
20/10/2003,2521.9
21/10/2003,2514.5
22/10/2003,2455.5
23/10/2003,2381.8
24/10/2003,2374.4
27/10/2003,2367
28/10/2003,2352.3
29/10/2003,2389.1
30/10/2003,2359.7
31/10/2003,2308
04/11/2003,2521.9
05/11/2003,2470.3
06/11/2003,2507.1
07/11/2003,2544
10/11/2003,2558.7
11/11/2003,2485
12/11/2003,2455.5
13/11/2003,2485
14/11/2003,2477.6
17/11/2003,2470.3
18/11/2003,2403.9
19/11/2003,2344.9
20/11/2003,2367
21/11/2003,2359.7
25/11/2003,2315.4
